y,x0,x1,x2,x3,x4,x5,x6,x7
2.4495,1070.0,1.0,A0,5.0,1070,2090.0,66,-1
3.6,1750.0,1.0,A0,3.0,1330,,37,-1
2.0,1170.0,1.0,A0,5.0,880,,53,-1
1.4,1690.0,1.0,A0,4.0,1690,,46,-1
4.75,2720.0,1.0,A0,3.0,2040,2770.0,30,-1
2.66,1920.0,1.0,A0,,1500,2100.0,40,-1
6.45,1590.0,1.0,A0,3.0,1310,2080.0,63,-1
3.645,1600.0,1.0,A0,3.0,940,1600.0,32,-1
2.0295,1889.0,2.0,A0,3.0,1889,,3,-1
4.761,1430.0,1.0,A0,5.0,1430,,61,-1
3.4,1230.0,1.0,A0,4.0,830,1300.0,91,-1
3.15,1940.0,1.5,A0,,1940,,62,-1
2.05,1100.0,1.0,A0,,840,1280.0,67,-1
4.0995,1000.0,1.0,A0,4.0,1000,,99,-1
0.941,1050.0,1.0,A0,,1050,1690.0,62,-1
12.75,3030.0,1.5,A0,5.0,2700,1890.0,90,-1
5.7745,2230.0,1.0,A0,5.0,1630,,41,-1
3.93,1480.0,2.0,A0,3.0,1390,,8,-1
2.149,1220.0,1.0,A0,,1220,,49,-1
3.8,3170.0,2.0,A0,,3170,,14,-1
2.45,1190.0,1.0,A0,3.0,1190,1360.0,86,-1
5.4075,2140.0,2.0,A0,3.0,1840,1690.0,70,-1
2.27,2360.0,1.5,A0,5.0,2060,,89,-1
3.16,2190.0,2.0,A0,3.0,2190,,9,-1
5.6,3350.0,2.0,A0,3.0,2550,,10,-1
2.72,940.0,1.0,A0,3.0,940,,47,-1
2.56,1480.0,1.0,A0,,1080,,65,-1
3.4,1820.0,1.0,A0,3.0,1240,,38,-1
3.1,2340.0,1.0,A0,3.0,2340,,6,-1
7.35,2610.0,2.0,A0,3.0,2610,,22,-1
8.5,3770.0,2.0,A0,,3770,,32,-1
3.55,1470.0,2.0,A0,3.0,1470,,10,-1
10.6025,7320.0,2.0,A0,3.0,7320,,23,-1
12.2389,2690.0,1.0,A0,4.0,2020,,59,-1
4.0,2240.0,1.0,A0,4.0,1140,,43,-1
4.15,1600.0,1.0,A0,3.0,1600,,31,-1
3.0,800.0,1.5,A0,5.0,800,,65,-1
5.755,2340.0,1.0,A0,3.0,1290,1930.0,62,-1
5.43,1880.0,1.0,A0,4.0,1880,,60,-1
7.06,1940.0,1.0,A0,3.0,1460,,55,-1
9.15,2500.0,2.0,A0,5.0,2370,2090.0,36,-1
5.69,3310.0,2.0,A0,,3310,,8,-1
12.05,3260.0,2.0,A0,3.0,2300,2410.0,85,1
7.75,3890.0,2.0,A0,,3890,1610.0,8,-1
3.55,1820.0,1.0,A0,4.0,1220,,27,-1
5.01925,2630.0,2.0,A0,3.0,2630,,11,-1
4.19,1790.0,1.0,A0,3.0,1170,2060.0,32,-1
5.64,1400.0,2.0,A0,3.0,1400,,10,-1
1.9,2050.0,1.0,A0,3.0,1240,,36,-1
5.125,2500.0,1.0,A0,3.0,1600,,59,-1
5.1845,2130.0,2.0,A0,4.0,2130,,51,-1
5.75,920.0,1.5,A0,,920,,19,13
6.45,2870.0,2.0,A0,4.0,2870,,29,-1
2.45,1530.0,2.0,A0,3.0,1530,1540.0,14,-1
2.15,1240.0,1.0,A0,3.0,1240,,61,-1
4.0,870.0,1.0,A0,3.0,870,1080.0,69,-1
1.4995,2260.0,1.0,A0,4.0,1520,,50,-1
2.4995,1210.0,1.0,A0,3.0,1210,,66,-1
6.55,2920.0,2.0,A0,3.0,2920,2920.0,16,-1
5.33,2690.0,2.0,A0,3.0,2690,,14,-1
1.9631,870.0,1.5,A0,2.0,870,,109,-1
2.45,1120.0,1.0,A0,3.0,750,,86,-1
2.38,2190.0,1.0,A0,4.0,2190,1980.0,48,-1
1.42,870.0,1.0,A0,5.0,870,1020.0,46,-1
8.6275,2580.0,1.5,A0,5.0,1710,1980.0,98,-1
8.25,7120.0,2.0,A0,,5480,,8,-1
3.48,1700.0,1.0,A0,3.0,1700,,48,-1
3.9,3360.0,2.0,A0,4.0,3360,,27,-1
7.81,3620.0,2.0,A0,3.0,3620,3260.0,12,-1
1.37,1070.0,1.0,A0,3.0,1070,1330.0,66,-1
3.225,2570.0,2.0,A0,3.0,2570,,23,-1
4.775,2700.0,2.0,A0,4.0,1760,,108,-1
4.3,1260.0,1.0,A0,3.0,1260,,43,-1
5.75,2390.0,1.0,A0,3.0,1470,,36,-1
5.8,1820.0,1.0,A0,5.0,1120,,92,-1
3.3143,1380.0,1.0,A0,4.0,1380,,47,-1
2.04,1560.0,1.5,A0,4.0,1560,,49,-1
1.65,1450.0,1.0,A0,4.0,1450,1460.0,52,-1
3.35,1440.0,1.0,A0,4.0,1440,1460.0,36,-1
1.75,800.0,1.0,A0,3.0,800,,72,-1
8.56,2460.0,1.5,A0,4.0,1560,,86,-1
7.25,2540.0,2.0,A0,3.0,2540,,17,-1
1.35,1230.0,1.0,A0,3.0,1230,,46,-1
5.71,2310.0,2.0,A0,3.0,2310,,7,-1
7.339,2900.0,2.0,A0,3.0,2900,,9,-1
4.85,2340.0,1.5,A0,4.0,2340,,50,-1
3.549,2584.0,2.0,A0,3.0,2584,2767.0,1,-1
8.55,2680.0,1.0,A0,3.0,2680,2305.0,9,-1
4.02,1740.0,2.0,A0,3.0,1740,,23,-1
7.0,4130.0,2.0,A0,3.0,4130,,4,-1
1.049,680.0,1.0,A0,3.0,680,,72,-1
1.9,920.0,2.0,A0,3.0,920,1110.0,20,-1
7.0,3730.0,1.0,A0,3.0,2760,3280.0,25,-1
2.3,1900.0,1.0,A0,2.0,1420,,47,-1
0.9,1000.0,1.0,A0,3.0,1000,1020.0,72,-1
1.735,1720.0,1.0,A0,5.0,1720,1220.0,55,-1
2.125,2570.0,1.0,A0,,1590,,36,-1
7.0,1460.0,1.5,A0,4.0,1460,,99,-1
1.21,1000.0,1.0,A0,,1000,1020.0,52,-1
3.75,1250.0,1.0,A0,4.0,1250,,62,-1
4.65,1970.0,1.0,A0,5.0,1420,,52,-1
8.04,3360.0,2.0,A0,3.0,3360,,21,-1
2.2,820.0,1.0,A0,3.0,820,1580.0,85,29
3.6,1120.0,1.5,A0,4.0,1120,,43,-1
1.61775,1830.0,2.0,A0,3.0,1830,,28,-1
12.4,3460.0,2.0,A0,3.0,2560,,11,-1
3.23,3004.0,2.0,A0,3.0,3004,,9,-1
3.3,1520.0,3.0,A0,3.0,1520,,11,-1
7.55005,3610.0,3.0,A0,3.0,3290,2460.0,21,-1
2.97,2330.0,1.0,A0,3.0,1800,1480.0,35,-1
22.05,13540.0,3.0,A0,3.0,9410,4850.0,16,-1
4.9,1670.0,1.0,A0,3.0,1670,,10,-1
2.15,1620.0,1.0,A0,3.0,920,,89,-1
11.0,1970.0,1.0,A1,,1100,3030.0,78,17
0.95,970.0,1.0,A0,4.0,970,1280.0,53,-1
4.1,1670.0,1.5,A0,4.0,1670,,90,-1
7.3,3450.0,2.0,A0,3.0,3450,,18,-1
10.65,3080.0,1.0,A0,4.0,1700,,74,-1
1.825,1210.0,1.0,A0,3.0,1210,,53,-1
4.125,1190.0,1.0,A0,3.0,1190,,90,-1
8.9935,3090.0,2.0,A0,5.0,2420,,30,-1
5.63,2170.0,2.0,A0,3.0,2170,2170.0,12,-1
2.35,1250.0,1.0,A0,4.0,1250,,54,-1
9.55,2730.0,1.0,A0,5.0,1660,1720.0,67,-1
1.35,1700.0,1.0,A0,4.0,1700,,48,-1
3.99,1090.0,1.0,A0,3.0,840,,89,-1
3.34,1950.0,2.0,A0,,1950,,8,-1
3.8495,1850.0,1.0,A0,5.0,1100,,96,81
6.23,2580.0,2.0,A0,3.0,2580,2480.0,9,-1
6.25,1679.0,2.0,A0,3.0,1679,,14,-1
4.96,2750.0,1.5,A0,5.0,2250,1510.0,99,-1
4.0,1700.0,1.0,A0,3.0,1230,,38,-1
2.23,1950.0,2.0,A0,3.0,1950,,5,-1
4.05,1500.0,1.0,A0,3.0,1500,2050.0,113,-1
10.26,2220.0,2.0,A0,3.0,1790,,87,5
2.75,2470.0,2.0,,3.0,2230,,31,-1
7.0,3750.0,2.0,A0,3.0,3750,3120.0,10,-1
3.63,1950.0,1.5,A0,4.0,1450,1950.0,98,-1
6.85,2990.0,2.0,A0,3.0,2210,2990.0,12,-1
1.31,920.0,1.0,A0,3.0,920,,52,-1
6.25,2870.0,1.0,A0,4.0,1860,2430.0,56,-1
8.03,3480.0,2.0,A0,3.0,3480,,20,-1
0.8825,770.0,1.0,A0,3.0,770,,64,-1
4.65,2710.0,2.0,A0,3.0,2710,,4,-1
1.41,1810.0,1.0,A0,3.0,1010,,69,-1
5.85,1870.0,1.0,A0,,1620,,37,-1
6.9,2660.0,2.0,A0,,2660,,12,-1
1.7,1350.0,1.0,A0,3.0,930,1460.0,34,-1
2.28,1560.0,2.0,A0,3.0,1560,,30,-1
3.55,1620.0,1.5,A0,,1620,,72,-1
3.25,1760.0,1.0,A0,4.0,1760,,48,-1
6.05,1450.0,3.0,,3.0,1450,,1,-1
3.9,1210.0,1.0,A0,4.0,1210,1070.0,66,-1
5.99,2110.0,1.5,A0,,1250,,69,-1
5.39,2830.0,2.0,A0,3.0,2830,,5,-1
3.97,4410.0,1.0,A0,4.0,2350,,50,-1
5.7,2070.0,1.0,A0,5.0,1360,,41,-1
3.41,1270.0,1.5,A0,4.0,1270,1480.0,83,-1
3.05,1140.0,1.0,A0,3.0,1140,,59,-1
5.25,1410.0,1.0,A0,3.0,1020,,76,-1
2.4,970.0,1.0,A0,3.0,970,,87,-1
4.94995,2650.0,2.0,A0,3.0,2650,,1,-1
6.05,2720.0,2.0,A0,3.0,2720,2580.0,30,-1
1.0,700.0,1.0,A0,3.0,700,,74,-1
2.28,2300.0,1.0,A0,,1220,,87,-1
3.5,1320.0,2.0,A0,3.0,1180,,8,-1
3.632,1600.0,1.0,A0,3.0,1600,,61,-1
3.79,2530.0,2.0,A0,3.0,1530,1730.0,24,-1
2.75,1680.0,1.0,A0,3.0,1680,,24,-1
3.2,1010.0,1.0,A0,4.0,1010,,97,-1
3.62,1980.0,1.0,A0,3.0,1290,,56,-1
7.25,2930.0,2.0,A0,3.0,2760,,8,-1
2.875,1940.0,1.0,A0,3.0,1940,,15,-1
1.95,1800.0,2.0,A0,3.0,1800,,36,-1
6.54999,1630.0,2.0,A0,3.0,1330,,1,-1
3.8995,2230.0,1.0,A0,4.0,1230,2230.0,37,-1
2.92777,2140.0,1.0,A0,3.0,1280,,37,-1
3.9075,1260.0,1.0,A0,3.0,1260,1800.0,56,-1
3.7,1740.0,1.0,A0,4.0,1130,,38,-1
5.73752,2060.0,1.0,A0,5.0,1070,,51,-1
3.05,1550.0,3.0,A0,3.0,1550,1550.0,4,-1
5.575,1770.0,2.0,A0,4.0,1770,,109,-1
3.35,1740.0,1.0,A0,4.0,1740,,63,-1
3.75,1540.0,1.0,A0,3.0,1540,,115,42
1.55,1920.0,1.0,A0,3.0,1160,,54,-1
3.45,2280.0,1.0,A0,4.0,1270,2280.0,26,-1
4.25,1160.0,1.0,A0,,820,,102,-1
2.3462,1860.0,2.0,A0,3.0,1860,,3,-1
1.52,1120.0,1.0,A0,3.0,1120,1120.0,44,-1
4.15,1730.0,3.0,A0,3.0,1730,,30,-1
2.7095,2110.0,2.0,A0,3.0,2110,,26,-1
2.05,1630.0,1.0,A0,4.0,1100,,38,-1
3.9,1730.0,1.0,A0,3.0,880,,59,-1
6.75,2990.0,2.0,A0,3.0,2450,,21,-1
8.6,4230.0,2.0,A0,3.0,4230,,16,-1
2.9495,2760.0,1.0,A0,,1400,,18,-1
11.75,4040.0,2.0,A0,,3690,,31,-1
2.25,1330.0,3.0,A0,3.0,1330,,13,-1
2.85,1830.0,2.0,A0,,1830,,102,51
2.2,1760.0,1.0,A0,3.0,1760,2590.0,17,-1
8.25,2160.0,2.0,A0,5.0,1620,2570.0,98,-1
3.6515,1110.0,1.0,A0,5.0,1000,,68,-1
5.23,3130.0,2.0,A0,3.0,3130,,21,-1
6.99,2010.0,2.0,A0,5.0,2010,,114,-1
3.218,2200.0,2.0,A0,3.0,2200,,5,-1
3.735,2080.0,2.0,A0,3.0,2080,2110.0,5,-1
4.61,1990.0,2.0,A0,3.0,1990,,22,-1
20.0,4230.0,2.0,A0,3.0,4230,3980.0,18,-1
5.078,2550.0,1.0,A0,3.0,1440,,29,-1
6.95,2190.0,2.0,A0,4.0,2190,,36,-1
1.85,2130.0,1.0,A0,,1100,,53,-1
3.3,910.0,1.0,A0,3.0,910,,73,-1
1.925,2390.0,2.0,A0,5.0,2390,,38,-1
4.2,1580.0,1.0,A0,3.0,1580,1560.0,11,-1
2.35,1990.0,2.0,A0,3.0,1990,1790.0,11,-1
7.89,2260.0,1.0,A0,5.0,1220,2240.0,67,-1
4.5,1710.0,1.0,A0,,1710,1480.0,60,-1
3.708,2070.0,1.0,A0,3.0,1470,2140.0,38,-1
8.06,2510.0,1.5,A0,5.0,1590,2190.0,90,-1
3.5,1380.0,1.0,A0,5.0,1380,,73,-1
2.3,1210.0,1.0,A0,4.0,610,,32,-1
2.25,1730.0,1.0,A0,4.0,1730,,30,-1
7.05,3480.0,1.0,A0,4.0,1980,2610.0,43,-1
3.91,1140.0,3.0,A0,3.0,1140,,10,-1
12.22,2630.0,2.0,A0,5.0,2510,1540.0,115,-1
9.26,3100.0,1.5,A0,5.0,2040,,76,-1
7.249,3650.0,2.0,A0,3.0,3330,3220.0,2,-1
2.19,1650.0,1.0,A0,4.0,1250,,58,-1
4.75,2670.0,2.0,A0,3.0,2670,2300.0,99,37
2.25,1470.0,2.0,A0,3.0,1180,,7,-1
4.35,3180.0,2.0,A0,3.0,3180,,14,-1
3.65,1330.0,1.0,A0,,900,1610.0,31,-1
1.75,1960.0,1.0,A0,3.0,1490,,31,-1
9.24,2800.0,2.0,A0,3.0,2800,,23,-1
3.56,1300.0,1.5,A0,4.0,1300,,115,-1
3.65,1480.0,1.5,A0,3.0,1480,,75,-1
3.0,1757.0,1.0,A0,,1757,1850.0,60,-1
4.2,4060.0,2.0,A0,3.0,2790,,8,-1
5.2,1530.0,1.0,A0,4.0,1530,,31,-1
3.35,2910.0,1.5,A0,4.0,2910,1980.0,48,-1
1.35,990.0,1.0,A0,1.0,990,,105,-1
4.60365,2790.0,2.0,A0,,2790,2620.0,3,-1
3.4,1970.0,2.0,A0,3.0,1680,,7,-1
3.0,1160.0,2.0,A0,3.0,1160,,13,-1
5.575,2090.0,2.0,A0,3.0,2090,,29,-1
5.81,1480.0,1.5,A0,3.0,1480,2120.0,72,-1
5.75,2480.0,1.0,A0,3.0,1380,,69,-1
4.117,1200.0,1.0,A0,3.0,1080,1200.0,73,-1
2.012,1480.0,1.0,A0,3.0,1180,,29,-1
3.75,2070.0,2.0,A0,3.0,2070,,11,-1
10.1,2840.0,2.0,A0,3.0,2840,,18,-1
2.25,2400.0,2.0,A0,3.0,2400,2220.0,23,-1
19.75,3830.0,2.0,A0,5.0,2630,,110,21
2.25,3080.0,1.0,A0,3.0,1580,,30,-1
3.25,1430.0,1.5,A0,4.0,1430,,65,-1
4.4895,1420.0,3.0,A0,3.0,1420,,9,-1
3.65,1280.0,1.0,A0,3.0,850,,32,-1
7.0,3390.0,2.0,A0,3.0,3390,,7,-1
4.5,1480.0,1.0,A0,3.0,1480,,41,9
2.65,2060.0,1.0,A0,,1300,,55,-1
8.4,2390.0,2.0,A0,5.0,1580,,90,-1
3.85,1530.0,2.0,A0,3.0,1240,,7,-1
0.47,860.0,1.0,A0,3.0,860,,70,-1
4.725,2610.0,1.0,A0,2.0,1610,,40,-1
2.3,1560.0,1.5,A0,4.0,1560,,61,-1
5.35,2300.0,2.0,A0,5.0,2300,,60,-1
4.5,2630.0,2.0,A0,3.0,2630,,12,-1
4.53,1910.0,1.0,A0,3.0,1280,,55,-1
8.85,4590.0,2.0,A0,3.0,3490,,34,-1
3.849,2580.0,1.0,A0,4.0,1290,,64,-1
2.75,1190.0,3.0,A0,3.0,1190,,17,-1
4.7,2030.0,1.0,A0,4.0,1590,,48,-1
7.05,1660.0,1.5,A0,3.0,1460,,104,-1
5.9975,2590.0,2.0,A0,3.0,2590,,22,-1
3.725,2425.0,2.0,A0,3.0,2425,,2,-1
2.199,1860.0,2.0,A0,3.0,1860,,5,-1
15.25,3170.0,2.0,A0,5.0,2230,3170.0,40,-1
3.75,1390.0,1.0,A0,,1390,,54,-1
5.8,2890.0,2.0,A0,4.0,2890,,34,-1
2.2495,1170.0,1.0,A0,5.0,1170,,62,-1
13.1,3290.0,2.0,A0,5.0,2190,,77,-1
3.96,3030.0,2.0,A0,3.0,2020,2050.0,17,-1
6.9,2440.0,1.0,A0,4.0,1320,,70,-1
2.0,2497.0,2.0,A0,3.0,2497,,8,-1
3.61,1460.0,2.0,A0,3.0,1200,,7,-1
9.25,2610.0,1.5,A0,5.0,1920,,93,-1
2.1,800.0,1.0,A0,3.0,800,,61,-1
3.83,3280.0,1.5,A0,3.0,3280,,36,-1
3.475,1300.0,2.0,A0,3.0,1300,,27,-1
2.3,1120.0,1.0,A0,3.0,1120,1120.0,54,-1
2.95,2250.0,1.0,A0,3.0,1280,,42,-1
2.24,1620.0,1.0,A0,4.0,1620,,55,-1
2.4499,2120.0,2.0,A0,3.0,2120,,12,-1
3.55,940.0,1.5,A0,4.0,940,,66,-1
2.41,860.0,1.0,A0,3.0,860,1290.0,109,-1
24.25,3330.0,1.0,A0,4.0,3330,,54,-1
9.05,3250.0,2.0,A0,3.0,2360,,71,14
3.1,1560.0,1.0,A0,3.0,780,,71,-1
2.7095,1340.0,1.5,A0,3.0,1340,,81,-1
7.125,2390.0,2.0,A0,4.0,1810,2390.0,66,33
4.85,1300.0,1.0,A0,5.0,1300,,72,-1
2.6,2660.0,1.5,A0,4.0,1670,,53,-1
1.225,1330.0,2.0,A0,5.0,1330,,110,-1
2.7,1800.0,1.0,A0,5.0,1240,,28,-1
0.445,1170.0,1.0,A0,2.0,1170,1590.0,35,-1
2.6,1560.0,1.0,A0,,1560,,54,-1
5.05,1950.0,1.0,A0,3.0,1250,,37,-1
8.8,3020.0,2.0,A0,3.0,2720,,46,-1
3.24,1520.0,3.0,A0,3.0,1520,1360.0,6,-1
17.01,3230.0,2.0,A0,3.0,3230,,10,-1
2.45,1790.0,1.5,A0,3.0,1790,,12,-1
8.8,5660.0,2.0,A0,3.0,4100,,14,-1
2.3,1460.0,1.0,A0,3.0,1460,,50,-1
16.74,3910.0,1.5,A0,3.0,3910,2920.0,107,12
2.05,2280.0,2.0,A0,3.0,2280,,83,-1
3.08,2640.0,2.0,A0,3.0,2640,,11,-1
2.4,1700.0,1.0,A0,3.0,1250,,59,-1
6.15,1760.0,2.0,A0,3.0,1760,,93,-1
3.14,1330.0,1.5,A0,3.0,1330,,112,-1
6.81,2160.0,2.0,A0,3.0,2160,2470.0,29,-1
5.73,2380.0,2.0,A0,3.0,2380,,23,-1
1.8,2560.0,1.0,A0,4.0,1350,1790.0,55,-1
7.495,2610.0,1.5,A0,5.0,1610,,88,-1
2.525,1070.0,1.0,A0,3.0,1070,,26,-1
5.55,2950.0,1.0,A0,4.0,1780,,40,-1
4.749,1280.0,2.0,A0,3.0,1040,1280.0,1,-1
2.7495,2240.0,2.0,A0,3.0,2240,2190.0,16,-1
1.43,1140.0,1.0,A0,4.0,1140,1300.0,57,-1
6.45,2020.0,1.0,A0,4.0,1700,,68,-1
9.8,2990.0,2.0,A0,4.0,2990,,41,-1
2.17,1090.0,1.5,A0,5.0,1090,,86,-1
3.47,2930.0,2.0,A0,3.0,2930,,7,-1
2.25,1500.0,1.0,A0,5.0,750,,72,-1
1.99,1940.0,1.0,A0,4.0,1720,2000.0,49,-1
4.45,3060.0,2.0,A0,3.0,2860,,10,-1
4.35,2510.0,1.0,A0,4.0,1260,2460.0,40,-1
3.235,1630.0,2.0,A0,3.0,1630,1630.0,19,-1
2.2495,1740.0,2.0,A0,3.0,1740,1950.0,3,-1
1.99,1680.0,1.0,A0,3.0,1400,,86,-1
2.5,2330.0,1.0,A0,4.0,1480,1940.0,35,-1
0.8795,950.0,1.0,A0,4.0,950,,43,-1
1.54,1020.0,1.0,A0,3.0,1020,,61,-1
6.0,2260.0,1.0,A0,3.0,2260,,38,-1
8.6,1680.0,3.0,A0,3.0,1680,,6,-1
0.69,1250.0,1.0,A0,3.0,1250,1188.0,57,-1
4.5,1970.0,1.0,A0,4.0,1970,,47,-1
11.5,2020.0,1.0,A0,4.0,1760,,74,-1
0.668,930.0,1.0,A0,4.0,930,,73,-1
4.96,2510.0,2.0,A0,3.0,2510,,14,-1
4.1745,1540.0,1.0,A0,2.0,1200,1620.0,31,-1
3.999,1800.0,1.0,A0,4.0,1800,2480.0,39,-1
3.37,1430.0,1.0,A0,4.0,1130,,55,-1
2.8495,1820.0,2.0,A0,,1820,1820.0,16,-1
1.55,1050.0,1.0,A0,4.0,1050,,46,-1
3.6,1380.0,1.0,A0,3.0,750,1630.0,29,-1
1.4565,1460.0,1.0,A0,,1460,,35,-1
1.62,1160.0,1.0,A0,,1160,,57,-1
4.14,850.0,1.0,A0,4.0,850,,88,-1
2.05,1270.0,2.0,A0,3.0,1270,,22,-1
2.65,1960.0,1.0,A0,,980,,67,-1
2.385,2240.0,1.0,A0,3.0,2240,,30,-1
13.625,4410.0,3.0,A0,3.0,4410,,14,-1
0.85,860.0,1.0,A0,4.0,860,,52,-1
4.925,1440.0,1.5,A0,4.0,1440,,105,-1
0.47,730.0,1.0,A0,3.0,730,,62,-1
5.15,2520.0,2.0,A0,3.0,2520,2630.0,27,-1
8.878,3630.0,2.0,A0,3.0,3630,,16,-1
3.35,1960.0,2.0,A0,3.0,1960,,9,-1
2.975,1590.0,2.0,A0,4.0,1590,,93,-1
22.25,3970.0,2.0,A0,4.0,3390,,87,-1
5.26002,2050.0,1.0,A0,,1050,1990.0,39,-1
4.49,2140.0,1.0,A0,3.0,1440,2060.0,54,-1
7.3,4600.0,1.0,A0,3.0,2300,,59,0
2.57,1980.0,2.0,A0,3.0,1980,2590.0,11,-1
5.25,1040.0,1.0,A0,4.0,1040,2250.0,96,35
9.35,2160.0,2.0,A0,3.0,2160,,33,-1
2.815,2570.0,2.0,A0,3.0,2570,,7,-1
3.975,1700.0,2.0,A0,3.0,1700,,10,-1
5.74,1720.0,2.0,A0,3.0,1030,,11,-1
2.04,2690.0,2.0,A0,3.0,2690,,3,-1
1.45,1600.0,1.0,A0,4.0,1600,2880.0,53,-1
1.25,1020.0,1.5,A0,4.0,1020,,93,-1
3.73,1110.0,1.0,A0,3.0,890,,78,-1
5.05,1850.0,1.0,A0,,1150,1450.0,38,-1
4.2,1340.0,2.0,A0,3.0,1340,,31,-1
2.5,960.0,1.5,A0,,960,,103,-1
3.4,2500.0,1.0,A0,3.0,1250,1800.0,49,-1
14.25,2430.0,1.0,A0,4.0,1340,,63,-1
1.3,860.0,1.0,A0,3.0,860,,71,-1
9.75,3720.0,2.0,A0,3.0,2960,2550.0,9,-1
6.75,3280.0,2.0,A0,3.0,2440,,14,-1
3.65,2160.0,1.0,A0,3.0,1080,,49,-1
5.0495,2880.0,1.0,A0,,2140,2810.0,31,-1
7.17,3100.0,2.0,A0,3.0,3100,,16,-1
3.0,1580.0,2.0,A0,3.0,1580,,4,-1
4.541,1290.0,1.5,A0,4.0,1290,,74,-1
2.85,2010.0,1.0,A0,4.0,1150,1720.0,55,-1
2.11,1600.0,2.0,A0,4.0,1600,1690.0,113,-1
5.25,2680.0,1.0,A0,5.0,2680,2340.0,53,-1
2.09,1080.0,1.0,A0,3.0,1080,1850.0,71,-1
2.18,1990.0,2.0,,3.0,1990,1900.0,25,-1
3.758,2510.0,2.0,A0,3.0,2510,,6,-1
7.24,1510.0,2.0,A0,3.0,1510,,113,36
9.9,2130.0,3.0,A0,5.0,2130,,25,-1
7.9,3560.0,2.0,A0,3.0,3560,,15,-1
2.1,1870.0,2.0,A0,3.0,1870,,10,-1
6.48,3510.0,2.0,A0,3.0,3510,,14,-1
1.5495,1030.0,1.0,A0,4.0,1030,,71,-1
4.15,2220.0,2.0,A0,3.0,1640,2300.0,35,-1
4.95,1060.0,1.0,A0,4.0,1060,1770.0,105,-1
15.75,3910.0,2.0,A0,3.0,3910,,9,-1
14.2,3770.0,2.5,A0,,2890,,99,-1
12.2,4440.0,1.0,A0,5.0,2220,2720.0,47,-1
5.84,3190.0,1.0,A0,,2210,1100.0,69,-1
4.04,1230.0,2.0,A0,3.0,1020,,11,-1
6.9,2870.0,1.0,A0,,1950,,51,-1
3.55,1570.0,1.0,A0,3.0,1100,,40,-1
4.50126,1950.0,1.0,A0,3.0,1150,,55,-1
3.14,1200.0,1.0,A0,3.0,1200,1670.0,9,-1
2.3995,1860.0,2.0,A0,3.0,1860,,12,-1
1.8175,1990.0,1.0,A0,3.0,1570,,46,-1
3.6,1270.0,1.5,A0,,1270,1560.0,87,-1
2.4499,1840.0,1.0,A0,5.0,1370,,36,-1
6.5,2740.0,2.0,A0,4.0,2740,,25,-1
2.054,1730.0,1.0,A0,4.0,1010,,47,-1
2.75,1320.0,1.0,A0,3.0,1320,,49,-1
18.45,7730.0,2.0,A0,3.0,6660,2660.0,11,-1
3.215,2390.0,1.0,A0,3.0,1350,,60,-1
2.7195,2040.0,2.0,A0,4.0,2040,,9,-1
3.75,2900.0,2.0,,,2040,,104,45
7.825,2960.0,2.0,A0,3.0,2210,,63,22
15.75,2750.0,1.0,A1,5.0,1620,2570.0,56,-1
5.695,2990.0,2.0,A0,,2990,,11,-1
2.17,1650.0,1.0,A0,4.0,1650,,57,-1
2.93,2610.0,1.0,A0,3.0,1360,1600.0,50,-1
2.35,1670.0,2.0,A0,3.0,1670,,20,-1
0.995,1010.0,1.0,A0,3.0,1010,,60,-1
4.24,1750.0,2.5,A0,3.0,1230,,115,1
52.75,8000.0,2.0,A0,3.0,6720,,6,-1
0.8,1250.0,1.0,A0,2.0,1030,,66,-1
2.4,1940.0,2.0,A0,4.0,1100,,36,-1
2.57888,1050.0,2.0,A0,,950,,8,-1
3.75,2300.0,1.0,A0,4.0,2300,,60,-1
1.705,1430.0,1.0,A0,3.0,1430,,60,-1
2.25,1700.0,2.0,A0,3.0,1700,1830.0,22,-1
2.31,1460.0,1.5,A0,,1460,,105,-1
20.6,3860.0,1.0,A0,4.0,2630,,40,-1
4.0,1720.0,1.5,A0,3.0,1720,,90,-1
1.3,1850.0,1.5,A0,4.0,1850,,43,-1
3.2495,710.0,2.0,A0,4.0,710,1370.0,72,-1
8.74,2490.0,1.0,A0,4.0,1240,,57,-1
3.14,2030.0,1.0,A0,,1080,,54,-1
5.775,2700.0,2.0,A0,3.0,2700,,25,-1
6.84,2100.0,1.0,A0,3.0,1340,1700.0,40,-1
6.95,3000.0,1.0,A0,,1610,,8,-1
2.61,2110.0,2.0,A0,4.0,2110,,26,-1
6.24,3230.0,2.0,A0,4.0,3230,2990.0,28,-1
1.15,1900.0,1.0,A0,4.0,1900,,48,-1
2.6,1360.0,1.0,A0,4.0,1360,1460.0,78,-1
4.6,2210.0,2.0,A0,3.0,2210,,21,-1
3.35,2070.0,2.0,A0,3.0,2070,,8,-1
7.0,3290.0,2.0,A0,3.0,2670,3130.0,11,-1
2.75,1010.0,1.0,A0,4.0,1010,1220.0,68,-1
2.53,1360.0,1.0,A0,3.0,1360,,67,-1
4.9995,3160.0,2.0,A0,4.0,3160,,35,-1
2.67,1390.0,1.5,unknown,,1390,,60,-1
6.6,3040.0,2.0,A1,3.0,3040,,49,-1
7.86,2520.0,1.0,A0,5.0,1270,,84,-1
2.65,1750.0,1.0,A0,3.0,1750,,59,-1
2.86,1650.0,1.0,A0,4.0,1650,,46,-1
